	mgm4472160.3	mgm4472167.3	mgm4472253.3	mgm4472255.3	mgm4472304.3	mgm4472305.3	mgm4472312.3	mgm4472337.3	mgm4472353.3	mgm4472361.3	mgm4472397.3	mgm4472419.3	mgm4472428.3	mgm4472444.3	mgm4472462.3	mgm4472464.3	mgm4472467.3	mgm4472473.3	mgm4472484.3	mgm4472495.3	mgm4472580.3	mgm4472586.3	mgm4472682.3	mgm4472751.3	mgm4472934.3	mgm4473326.3	mgm4473472.3	mgm4473666.3	mgm4478487.3	mgm4478571.3
ABC_transporter_peptide_(TC_3.A.1.5.5)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	0	0	0	0	0	0	0	0
ABC_transporter_tungstate_(TC_3.A.1.6.2)	0	0	1049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABC-type_iron_transport_system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Accessory_colonization_factor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetoin,_butanediol_metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetone_Butanol_Ethanol_Synthesis	68608	45044	39891	47011	55040	57064	20551	30165	55163	27056	18647	33461	58849	34304	11141	24995	30688	0	61898	46747	21281	24832	0	25775	0	0	25460	26512	58030	20778
Acetone_carboxylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetyl-CoA_fermentation_to_Butyrate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26568	0	0	0	0	0	0	0	0	0	0	0	0	0
Acid_resistance_mechanisms	13384	9109	9874	10302	11768	11663	10564	0	11942	0	8376	11458	16602	7163	11270	0	0	0	13387	11912	0	0	0	3845	0	0	11341	11706	10176	11391
Acyl_Homoserine_Lactone_(AHL)_Autoinducer_Quorum_Sensing_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acyl-CoA_thioesterase_II	0	4385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adaptation_to_d-cysteine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adenosyl_nucleosidases	0	19412	17598	12031	18989	22109	0	10967	0	0	0	0	19262	8376	10382	0	14464	12900	22600	0	0	14706	0	8425	0	14590	9386	0	18206	0
Adhesins_in_Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1238	0	0	0	0	0	0	0	0	0	0	0	0	0
Adhesion_of_Campylobacter	0	0	0	0	0	0	0	0	6528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aerotolerance_operon_in_Bacteroides_and_potentially_orthologous_operons_in_other_organisms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27745	0	0	0	0	0	0	0	0	0	0	0	0	0
Agrobacterium_opine_transport	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Alanine_biosynthesis	0	80525	0	0	0	99852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alcaligin_Siderophore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alginate_metabolism	11486	10736	10372	9057	10059	10912	0	0	0	0	0	0	26414	0	0	0	0	0	11624	0	0	0	0	0	0	0	17010	0	9597	10053
Alkaloid_biosynthesis_from_L-lysine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkanesulfonate_assimilation	0	0	0	6749	0	0	2739	0	0	0	0	0	5153	2272	2619	0	0	0	0	7894	0	0	0	0	0	0	1327	2435	0	1296
Alkylphosphonate_utilization	0	0	0	0	0	0	0	0	0	0	0	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2169	3113	0
Allantoin_Utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Allophanate_hydrolase_2_and_Biotin_carboxylase_cluster	12922	14718	11705	10204	8283	10567	0	0	12929	10012	0	7158	0	3815	0	0	0	0	11641	7608	0	0	0	0	0	0	6496	2076	9985	6355
Alpha-acetolactate_operon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alpha-Amylase_locus_in_Streptocococcus	4761	4685	4429	0	4718	4976	0	0	2896	0	0	0	0	3354	0	0	0	0	5103	0	0	0	0	9079	0	0	0	0	3633	0
alpha-Fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0
Aminoglycoside_adenylyltransferases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aminopeptidases_(EC_3.4.11.-)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ammonia_assimilation	40961	55407	52750	48566	45496	53664	30302	0	51876	0	22861	59553	55756	26405	37078	0	0	0	53747	50943	53310	0	0	46899	0	0	28689	25485	36029	33064
AMP_to_3-phosphoglycerate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Anaerobic_benzoate_metabolism	0	0	0	0	0	0	1512	0	0	0	4515	6053	7299	0	3884	0	0	0	0	0	0	0	0	0	0	0	7175	4794	0	2871
Anaerobic_Oxidative_Degradation_of_L-Ornithine	5781	4803	2690	4531	5701	5533	712	0	3556	0	1942	2647	991	872	146	0	0	0	7623	5188	0	0	0	1240	0	0	87	1153	4416	111
Anaerobic_respiratory_reductases	24542	18843	20318	22478	18885	21846	12105	0	19262	0	7602	21568	31246	12343	4676	0	0	0	25049	21506	0	0	0	10289	0	0	10215	16561	20969	10181
Anaerobic_toluene_and_ethylbenzene_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeal_Flagellum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeal_lipids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaeal_membrane_bound_hydrogenases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archease2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arginine_and_Ornithine_Degradation	0	0	0	88488	0	113859	0	0	0	55259	0	0	0	0	0	60459	61743	0	0	0	47609	0	0	0	0	39563	0	0	0	0
Arginine_Biosynthesis_extended	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arginine_Deiminase_Pathway	35881	39079	36341	34464	41888	41140	14160	0	32669	0	15188	23496	48164	16448	32111	0	0	0	43008	43501	0	0	0	28590	0	0	10918	22684	29365	10828
Aromatic_Amin_Catabolism	0	507	401	386	0	0	785	0	0	0	0	330	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	5	553	0
Aromatic_amino_acid_degradation	10937	7504	10122	8661	9215	9514	3893	5162	9999	0	9283	12698	14468	6419	5258	0	5780	7163	11176	10843	4664	0	0	6609	5294	0	4260	7404	8906	3959
Aromatic_amino_acid_interconversions_with_aryl_acids	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29533	0	0	0	0	0	0	0	0	0	0	0	0	0
Arsenic_resistance	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	1527	0	0	0	0	0	0	0	0	0	103	0	0	101
Aspartate_aminotransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At1g14345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7589	0	0	7549
At1g26220_At1g32070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At1g54520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At1g69340_At2g40600	0	0	0	0	16058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At2g23840	0	0	0	0	55725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At2g33980_At1g28960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At3g21300	52950	43069	38876	46743	42510	49174	34757	0	46404	0	17791	28749	51641	31107	25731	0	0	22687	53527	49982	0	0	0	30131	16065	0	33971	25027	43221	33769
At4g10620_At3g57180_At3g47450	29799	24991	22368	18484	32832	25737	0	0	0	0	0	0	0	0	4864	0	0	0	30794	19984	0	0	0	19957	0	0	18606	0	23176	14287
At4g17370	0	0	43	0	0	30	0	0	0	0	2	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0
At4g38090	0	21562	0	16949	0	0	7891	0	0	0	1529	1851	13752	0	1162	0	0	0	18482	0	0	0	0	0	0	0	0	1769	17311	0
At5g04520_AT1G06240	0	69208	63205	0	0	75522	0	0	60799	0	43021	0	0	0	41261	0	0	0	0	62003	29335	0	0	54706	0	0	32501	37607	56202	33798
At5g11840_At5g67370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At5g37530	121737	117129	108481	95843	118968	133968	77501	0	0	0	59513	124096	152363	57909	84916	0	0	0	127689	101466	0	0	0	87518	0	0	69202	66158	100587	67592
At5g38900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
At5g48545_and_At3g56490_At1g31160	0	5227	0	4296	0	0	2364	0	0	0	1990	0	4621	2651	1456	0	0	0	6358	2994	0	0	0	0	0	0	3661	2005	4081	3542
At5g63420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP-dependent_efflux_pump_transporter_Ybh	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5763	0	0	4463
ATP-dependent_Nuclease	24004	23772	23601	25381	24608	24864	10189	0	27150	0	5081	22247	14868	0	14864	0	0	0	33742	25471	0	0	0	15988	0	0	0	10273	19136	19811
ATP-dependent_RNA_helicases,_bacterial	41582	44524	39072	36563	42462	47742	27385	19827	37763	19928	27363	42523	57406	23664	31319	14632	20758	23364	46717	37001	17669	11898	18415	32209	16718	0	21981	22016	35377	22084
Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3141	0	0	0	0	0	0	0	0	0	0	0	0	0
Autotransporter_proteins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auxin_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auxin_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillibactin_Siderophore	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacterial_Cell_Division	0	0	0	0	0	0	137170	0	0	0	0	196856	260315	0	134710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacterial_Chemotaxis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10821	0	0
Bacterial_cyanide_production_and_tolerance_mechanisms	0	0	0	13054	0	0	7431	0	0	0	10721	14642	24819	0	20406	0	0	0	26511	0	0	0	0	16567	0	0	0	10101	16090	0
Bacterial_Cytoskeleton	133230	140614	0	0	158248	145557	58230	0	0	0	30649	81024	108938	0	55009	0	0	0	174080	0	0	0	0	85350	0	0	0	44814	0	0
Bacterial_hemoglobins	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacterial_RNA-metabolizing_Zn-dependent_hydrolases	129783	148705	136948	132213	136838	161010	90208	0	120367	0	86456	0	158191	73571	99311	0	0	0	146376	129990	0	0	0	100730	0	0	91406	71775	120130	67366
Bacterial_signal_recognition_particle_(SRP)	43765	41344	38027	39051	37799	45172	40807	0	39945	18205	24635	58749	70288	25982	36668	22037	0	24537	44068	41295	0	0	0	31729	0	0	26425	31943	37594	26272
Bacteriocin-like_peptides_Blp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083	0	0	0	0	1113	0	0	0	0	0	0	0	0
Bacteriophage_P4_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteriorhodopsin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BarA-UvrY(SirA)_two-component_regulatory_system	0	0	0	0	0	77767	66877	0	0	0	0	0	0	0	64869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzoate_catabolism	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzoate_degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0
Benzoate_transport_and_degradation_cluster	0	0	0	0	7044	0	0	0	9620	0	0	0	0	0	0	0	293	0	9287	0	0	0	0	0	0	0	5801	0	0	6009
beta-Fimbriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beta-Glucoside_Metabolism	16034	8255	10195	7408	12314	13424	11398	25023	1985	21400	10416	12067	11104	7203	6509	33365	31296	26678	14573	8714	32128	18551	27025	12942	64041	31481	10525	6285	11588	10500
beta-glucuronide_utilization	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1944	0	0	0	1974	0	0	0	0	0	0	0	0	0
Beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14072	14102	0	0	14340	0	0	0	0	0	0	0	0	0
Beta-lactamase_cluster_in_Streptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22698	0	0	0	0	0	0	0	22174	0	0	0	0	0
Bile_hydrolysis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bile_hydrolysis_related_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Biofilm_Adhesin_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2718	0	0	0	0	1959	0
Biofilm_formation_in_Staphylococcus	0	0	0	0	0	0	3944	0	0	0	3024	3590	4039	0	2038	0	0	0	0	0	0	0	0	1404	0	0	0	1641	0	740
Biogenesis_of_c-type_cytochromes	0	0	0	0	0	0	12421	0	0	0	6409	0	0	0	12282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Biogenesis_of_cbb3-type_cytochrome_c_oxidases	4397	2993	3581	0	2889	3817	6146	0	0	0	3868	0	11580	0	0	0	0	0	864	0	0	0	0	4100	0	0	0	2495	4530	0
Biogenesis_of_cytochrome_c_oxidases	6980	5871	6282	4611	5130	6700	4898	0	7311	0	3514	2155	11506	4275	2980	0	45	0	1676	3725	0	0	0	5594	0	0	0	2001	6976	121
Biotin_biosynthesis	0	0	0	0	0	0	0	0	0	0	0	31942	0	0	0	0	0	0	0	0	0	0	0	14874	0	0	0	16311	0	0
Biotin_biosynthesis_Experimental	26007	23250	21753	19918	21895	25846	21054	0	25067	0	13614	33018	41314	13864	25617	0	0	0	25888	22554	0	0	0	16654	0	0	16201	17231	23437	9311
Biphenyl_Degradation	0	0	0	0	0	0	12221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BlaR1_Family_Regulatory_Sensor-transducer_Disambiguation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18285	0	0	0	0	0	0	0	0	0	3826	0	36753	0
Branched_chain_amino_acid_degradation_regulons	35777	28861	27830	28552	30672	35588	25186	21702	38911	20688	9092	30474	55985	20673	19165	26668	21638	27098	33180	25825	17258	20534	18344	23393	16736	20291	19317	22889	31632	19059
Branched-Chain_Amino_Acid_Biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Broadly_distributed_proteins_not_in_subsystems	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butanol_Biosynthesis	0	0	52176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyrate_metabolism_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C_jejuni_colonization_of_chick_caeca	21802	19756	24152	20804	19724	22298	2309	0	23762	0	0	5966	33912	12851	3490	0	0	31272	22282	22150	0	0	0	16339	0	0	15713	848	19506	4538
Cadmium_resistance	17639	14454	12260	13910	16739	16521	5961	0	10146	32	7366	11242	13520	10785	2644	0	0	0	16282	10658	10	0	0	8973	0	0	9639	8124	14274	9302
Calvin-Benson_cycle	157281	149111	131558	142037	144912	164849	133871	0	0	0	124149	189457	258161	0	136989	0	0	0	0	0	0	0	0	0	0	0	0	112589	132720	0
cAMP_signaling_in_bacteria	25300	0	0	23973	0	30606	0	0	0	0	0	0	0	13150	13930	0	0	0	0	24987	0	0	0	19313	0	0	16518	12534	20742	16709
Campylobacter_Iron_Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capsular_heptose_biosynthesis	20534	21989	21617	18889	19139	23188	10441	0	19464	0	9797	12567	37037	12846	10391	0	0	0	22175	21070	0	0	0	11526	0	0	7906	8742	17870	7778
Capsular_Polysaccharide_(CPS)_of_Campylobacter	0	6534	0	5833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7064	0	0	0	0	0	0	0	0	0	0	0
Capsular_Polysaccharides_Biosynthesis_and_Assembly	22566	17204	12892	14542	20606	23498	9330	0	21784	32845	712	356	14976	13071	2201	0	0	27307	13269	12421	0	0	0	2898	0	0	0	4177	21926	0
Capsular_surface_virulence_antigen_loci	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
carbazol_degradation_cluster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carbon_monoxide_induced_hydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Carbon_Starvation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carboxysome	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cardiolipin_synthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carnitine_Metabolism_in_Microorganisms	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Carotenoids	22139	22049	21529	0	19945	24324	0	0	3370	0	0	0	0	1699	0	0	14276	0	0	0	0	13144	0	18315	9689	0	0	0	19858	0
Catechol_branch_of_beta-ketoadipate_pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-138119.3.peg.2719	64104	0	0	0	59067	0	41698	0	0	0	0	0	74759	0	37588	0	0	0	0	0	0	0	0	0	0	0	0	34229	56189	0
CBSS-159087.4.peg.2189	0	0	17	121	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-160492.1.peg.550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-176279.3.peg.1262	0	0	1034	1040	1311	0	0	0	0	0	0	0	0	0	443	0	0	0	1438	0	0	0	0	0	0	0	0	0	967	0
CBSS-176279.3.peg.868	26257	24148	21612	24539	26897	26403	22289	0	23495	0	23999	35324	41122	16069	21323	0	0	0	26575	25118	0	0	0	17827	0	0	17905	19357	22529	17842
CBSS-176280.1.peg.1561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27109	0	0	0	0	0	0	0	32189	0	0	0	0	0
CBSS-176299.4.peg.1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-176299.4.peg.1996A	14410	12818	11892	1154	14068	14954	434	0	5807	0	0	0	2206	727	1282	0	0	0	14137	1138	0	0	0	1326	0	0	1022	954	11520	944
CBSS-176299.4.peg.1996B	70105	64941	59746	51360	60029	69957	58655	0	65828	0	42199	56962	100588	36886	52160	0	0	0	70805	54696	0	0	0	54257	0	0	29427	32941	60230	42549
CBSS-188.1.peg.9880	12852	12217	11504	11302	10941	13437	0	6309	11184	9652	0	0	0	8072	0	7811	9283	7842	13292	11626	9026	7151	5879	9691	0	5287	0	0	11192	0
CBSS-193567.1.peg.90	7190	6985	6093	5815	6083	6759	0	0	3311	0	0	0	0	0	0	0	0	0	8409	5214	0	0	0	0	0	0	0	0	5881	3922
CBSS-194948.1.peg.143	22125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20253	0
CBSS-196164.1.peg.1690	0	28435	23732	30845	24788	31452	29332	0	0	0	31822	45973	46262	0	23888	0	0	0	0	0	0	0	0	0	0	0	0	16153	0	0
CBSS-196164.1.peg.461	0	0	0	0	0	0	0	0	0	0	0	0	0	9808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-196620.1.peg.2477	13929	11569	8939	11327	43589	15738	21668	0	14415	0	0	0	37620	8844	0	0	0	0	0	8732	0	0	0	18105	0	0	1108	0	50227	1097
CBSS-198094.1.peg.4426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-203122.12.peg.188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBSS-211586.1.peg.3133	13487	16023	16087	6538	20153	16035	0	0	0	0	0	0	5120	0	3362	0	0	0	15126	7498	0	0	0	4629	0	0	2127	0	13040	2054
CBSS-214092.1.peg.3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
